id,author,annotatedStance,timestamp,debateMetaData.title,debateMetaData.description,debateMetaData.url
19122372,Andrew,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19123333,jwp-nyc,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19121956,Dr. William DeMarco,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19121821,Joel Epstein,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19121820,jaje,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19121658,Bob Stern,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19120565,Lewis,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19120098,John Smith,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19119721,J P,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19117009,AAC,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19141356,kagni,"Yes, it can denounce",Thu Jul 14 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19140692,Gene Smith,"Yes, it can denounce",Thu Jul 14 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19140254,Norman Rudman,"Yes, it can denounce",Thu Jul 14 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19136080,soap-suds,"Yes, it can denounce",Wed Jul 13 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19134503,Chris-zzz,"No, it can't denounce",Wed Jul 13 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19122495,NI,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19122282,Wordsworth from Wadsworth,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19123320,Zorkl,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19121924,A. Conley,"Yes, it can denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
19119010,mikecody,"No, it can't denounce",Tue Jul 12 00:00:00 CEST 2016,Can a Supreme Court Justice Denounce a Candidate?,Is it ever appropriate or ethical for a justice to announce his or her preference in a presidential election?,/roomfordebate/2016/07/12/can-a-supreme-court-justice-denounce-a-candidate
12019545,liberrylady,Tenure protects bad teachers,Fri Jun 13 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12018473,Kyle W,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12017622,View from the hill,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12017128,View from the hill,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12016295,The Old Netminder,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12015852,edmund dantes,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12013130,RPTD,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12012725,Todd Stuart,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12026524,David,Tenure provides stability,Sat Jun 14 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12016993,Katherine Cagle,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12014398,Paz,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12014246,Jeff Kology,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12013181,Eric,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12017871,MIMA,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12016397,Pat M.,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12014464,Sara,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12013086,flydoc,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12011066,Chester,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12020680,College Joe,Tenure provides stability,Fri Jun 13 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12019731,Charles,Tenure provides stability,Fri Jun 13 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12015274,R Head,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12014627,James Williams,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12013230,Eric,Tenure provides stability,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
12009673,edna lavey,Tenure protects bad teachers,Thu Jun 12 00:00:00 CEST 2014,Does Tenure Protect Bad Teachers or Good Schools?,"Do job protections prevent bad faculty from being removed or do they provide for greater stability in a demanding, low-paid profession?",/roomfordebate/2014/06/11/does-tenure-protect-bad-teachers-or-good-schools
7650597,Susan,Germany should abandon the Euro,Wed Nov 14 00:00:00 CET 2012,Should Germany Abandon the Euro?,The repercussions of Greece leaving the euro zone have been widely debated. But what if Germany left instead?,/roomfordebate/2012/11/12/should-germany-leave-the-euro-zone
7638757,Mathias Weitz,Germany should abandon the Euro,Tue Nov 13 00:00:00 CET 2012,Should Germany Abandon the Euro?,The repercussions of Greece leaving the euro zone have been widely debated. But what if Germany left instead?,/roomfordebate/2012/11/12/should-germany-leave-the-euro-zone
7644790,asher,Germany should abandon the Euro,Wed Nov 14 00:00:00 CET 2012,Should Germany Abandon the Euro?,The repercussions of Greece leaving the euro zone have been widely debated. But what if Germany left instead?,/roomfordebate/2012/11/12/should-germany-leave-the-euro-zone
7638928,Maigari,Germany should not abandon the Euro,Tue Nov 13 00:00:00 CET 2012,Should Germany Abandon the Euro?,The repercussions of Greece leaving the euro zone have been widely debated. But what if Germany left instead?,/roomfordebate/2012/11/12/should-germany-leave-the-euro-zone
7638699,The American Dream,Germany should not abandon the Euro,Tue Nov 13 00:00:00 CET 2012,Should Germany Abandon the Euro?,The repercussions of Greece leaving the euro zone have been widely debated. But what if Germany left instead?,/roomfordebate/2012/11/12/should-germany-leave-the-euro-zone
14256738,mannyv,Women should not be encouraged to have kids at home,Fri Feb 27 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14253310,J.C.,Women should be encouraged to have kids at home,Thu Feb 26 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14233179,Michael O'Neill,Women should be encouraged to have kids at home,Wed Feb 25 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14229849,m.,Women should not be encouraged to have kids at home,Tue Feb 24 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14227993,Dan Stackhouse,Women should not be encouraged to have kids at home,Tue Feb 24 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14229819,Cynthia Kegel,Women should be encouraged to have kids at home,Tue Sep 15 00:00:00 CEST 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14228063,Lisa,Women should be encouraged to have kids at home,Tue Sep 15 00:00:00 CEST 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14224040,Dee,Women should be encouraged to have kids at home,Fri Sep 11 00:00:00 CEST 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14233480,Rebekkah,Women should be encouraged to have kids at home,Wed Feb 25 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14230144,Amanda,Women should be encouraged to have kids at home,Tue Feb 24 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14230061,Northstar5,Women should not be encouraged to have kids at home,Tue Feb 24 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
14224168,Dee,Women should be encouraged to have kids at home,Tue Feb 24 00:00:00 CET 2015,Is Home Birth Ever a Safe Choice?,Should more women be encouraged to have kids at home?,/roomfordebate/2015/02/24/is-home-birth-ever-a-safe-choice
17760020,Kote Nyeplu,Kurds are allies in SyriaAllies,Thu Mar 03 00:00:00 CET 2016,Are Kurds Allies or Obstacles in Syria?,"How can Turkish-Kurdish hostilities be kept from driving the fight against ISIS off track, with the Kurds -- in de facto alliance with Russia?",/roomfordebate/2016/02/24/are-kurds-allies-or-obstacles-in-syria
17679809,Fatih gul,Kurds are allies in SyriaAllies,Wed Feb 24 00:00:00 CET 2016,Are Kurds Allies or Obstacles in Syria?,"How can Turkish-Kurdish hostilities be kept from driving the fight against ISIS off track, with the Kurds -- in de facto alliance with Russia?",/roomfordebate/2016/02/24/are-kurds-allies-or-obstacles-in-syria
17686396,Alex,Kurds are allies in SyriaAllies,Thu Feb 25 00:00:00 CET 2016,Are Kurds Allies or Obstacles in Syria?,"How can Turkish-Kurdish hostilities be kept from driving the fight against ISIS off track, with the Kurds -- in de facto alliance with Russia?",/roomfordebate/2016/02/24/are-kurds-allies-or-obstacles-in-syria
15334924,FJP,Happy hour should not be banned,Fri Jun 26 00:00:00 CEST 2015,Should Happy Hour Be Banned?,Some states ban happy hour deals for promoting excessive drinking and drunken driving. Should more do so?,/roomfordebate/2015/06/26/should-happy-hour-be-banned
15338259,Cilantro,Happy hour should not be banned,Fri Jun 26 00:00:00 CEST 2015,Should Happy Hour Be Banned?,Some states ban happy hour deals for promoting excessive drinking and drunken driving. Should more do so?,/roomfordebate/2015/06/26/should-happy-hour-be-banned
15332663,Paul,Happy hour should not be banned,Fri Jun 26 00:00:00 CEST 2015,Should Happy Hour Be Banned?,Some states ban happy hour deals for promoting excessive drinking and drunken driving. Should more do so?,/roomfordebate/2015/06/26/should-happy-hour-be-banned
15344547,Dee,Happy hour should not be banned,Sat Jun 27 00:00:00 CEST 2015,Should Happy Hour Be Banned?,Some states ban happy hour deals for promoting excessive drinking and drunken driving. Should more do so?,/roomfordebate/2015/06/26/should-happy-hour-be-banned
6537714,Miss ABC,Parents should make vacation with kids,Mon Jul 02 00:00:00 CEST 2012,Are Family Vacations Worth It?,Should parents soldier forth and try to create those irreplaceable family memories? Or take a real break by zipping off without the kids?,/roomfordebate/2012/07/01/are-family-vacations-worth-it
6537087,vibise,Parents should make vacation with kids,Mon Jul 02 00:00:00 CEST 2012,Are Family Vacations Worth It?,Should parents soldier forth and try to create those irreplaceable family memories? Or take a real break by zipping off without the kids?,/roomfordebate/2012/07/01/are-family-vacations-worth-it
6540450,SES,Parents should make vacation with kids,Mon Jul 02 00:00:00 CEST 2012,Are Family Vacations Worth It?,Should parents soldier forth and try to create those irreplaceable family memories? Or take a real break by zipping off without the kids?,/roomfordebate/2012/07/01/are-family-vacations-worth-it
6539424,marian,Parents should make vacation with kids,Mon Jul 02 00:00:00 CEST 2012,Are Family Vacations Worth It?,Should parents soldier forth and try to create those irreplaceable family memories? Or take a real break by zipping off without the kids?,/roomfordebate/2012/07/01/are-family-vacations-worth-it
6538888,oldgreymare,Parents should make vacation with kids,Mon Jul 02 00:00:00 CEST 2012,Are Family Vacations Worth It?,Should parents soldier forth and try to create those irreplaceable family memories? Or take a real break by zipping off without the kids?,/roomfordebate/2012/07/01/are-family-vacations-worth-it
8839462,aballama,We should disband NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
8837737,Mark,We should disband NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
8842255,stuart,We should keep NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
8841900,achilles13,We should disband NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
8841921,Shark,We should keep NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
8840022,Vincent Amato,We should disband NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
8838057,Babeouf,We should disband NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
8838287,Anon,We should disband NATO,Wed Apr 24 00:00:00 CEST 2013,Has NATO Outlived Its Usefulness?,"With the Soviet Union gone and austerity challenging security, should we disband NATO?",/roomfordebate/2013/04/23/has-nato-outlived-its-usefulness
16807537,S.L.,Pollings undermine democracy,Tue Dec 01 00:00:00 CET 2015,Does Polling Undermine Democracy?,"Have public opinion surveys been given too great a role in American politics? Are they measuring public opinion, or creating it?",/roomfordebate/2015/11/30/does-polling-undermine-democracy
16803626,Entropic,Pollings undermine democracy,Mon Nov 30 00:00:00 CET 2015,Does Polling Undermine Democracy?,"Have public opinion surveys been given too great a role in American politics? Are they measuring public opinion, or creating it?",/roomfordebate/2015/11/30/does-polling-undermine-democracy
16804124,Urizen,Pollings undermine democracy,Mon Nov 30 00:00:00 CET 2015,Does Polling Undermine Democracy?,"Have public opinion surveys been given too great a role in American politics? Are they measuring public opinion, or creating it?",/roomfordebate/2015/11/30/does-polling-undermine-democracy
4864494,peterb,Voting should be mandatory,Fri Nov 11 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4859942,rickw,Voting should not be mandatory,Fri Nov 11 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4839700,joe,Voting should be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4838715,ekeizer4,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4845710,Mike R,Voting should not be mandatory,Wed Nov 09 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4842752,Mike,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4842409,LEAFican,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4842169,Washington Heights,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4839122,rohit,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4839017,mjrnno,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4838707,ekeizer4,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4837239,KURT WASSERMAN,Voting should be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4847228,Alph Williams,Voting should be mandatory,Wed Nov 09 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4845332,Evan,Voting should be mandatory,Wed Nov 09 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4843999,Robecita,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4839038,dbsweden,Voting should be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
4840901,Drew,Voting should not be mandatory,Tue Nov 08 00:00:00 CET 2011,Should Voting Be Mandatory?,Or are there already too many people casting ballots?,/roomfordebate/2011/11/07/should-voting-in-the-us-be-mandatory-14
2326100,sb445,Internet gambling should be legalized,Fri Jul 30 00:00:00 CEST 2010,Should Internet Gambling Be Legalized?,The potential boon for cash-strapped states versus the social costs associated with addiction.,/roomfordebate/2010/07/29/should-internet-gambling-be-legalized
2324253,Sailor40,Internet gambling should be legalized,Fri Jul 30 00:00:00 CEST 2010,Should Internet Gambling Be Legalized?,The potential boon for cash-strapped states versus the social costs associated with addiction.,/roomfordebate/2010/07/29/should-internet-gambling-be-legalized
2323205,Zahra K,Internet gambling should not be legalized,Fri Jul 30 00:00:00 CEST 2010,Should Internet Gambling Be Legalized?,The potential boon for cash-strapped states versus the social costs associated with addiction.,/roomfordebate/2010/07/29/should-internet-gambling-be-legalized
2323212,dgojill,Internet gambling should not be legalized,Fri Jul 30 00:00:00 CEST 2010,Should Internet Gambling Be Legalized?,The potential boon for cash-strapped states versus the social costs associated with addiction.,/roomfordebate/2010/07/29/should-internet-gambling-be-legalized
9306087,Dave McCombs,Not to tip,Mon Jun 24 00:00:00 CEST 2013,To Tip or Not to Tip,Should restaurants do away with tipping?,/roomfordebate/2013/06/23/to-tip-or-not-to-tip
9305668,Siobhan,To tip,Mon Jun 24 00:00:00 CEST 2013,To Tip or Not to Tip,Should restaurants do away with tipping?,/roomfordebate/2013/06/23/to-tip-or-not-to-tip
9303854,Alan Chaprack,To tip,Mon Jun 24 00:00:00 CEST 2013,To Tip or Not to Tip,Should restaurants do away with tipping?,/roomfordebate/2013/06/23/to-tip-or-not-to-tip
9310501,mj,Not to tip,Tue Jun 25 00:00:00 CEST 2013,To Tip or Not to Tip,Should restaurants do away with tipping?,/roomfordebate/2013/06/23/to-tip-or-not-to-tip
9308366,arian,Not to tip,Mon Jun 24 00:00:00 CEST 2013,To Tip or Not to Tip,Should restaurants do away with tipping?,/roomfordebate/2013/06/23/to-tip-or-not-to-tip
9308278,mj,To tip,Mon Jun 24 00:00:00 CEST 2013,To Tip or Not to Tip,Should restaurants do away with tipping?,/roomfordebate/2013/06/23/to-tip-or-not-to-tip
